Subdivisions: 100000
,Type,Integral,Result,Error,Time,
Midpoint Rule:
,discontinuous,floor(x) (middle discontinuity) from 0 to 2,1.000000,0.000000,0.007544
,discontinuous,piecewise (middle discontinuity) from 0 to 2,2.499997,0.000003,0.006560
,badly behaved,e^x*ln(sin(x)) *note: answer only accurate to e-4 from 0 to 3.14159,-20.847760,0.002860,0.038816
,badly behaved,ln(x) from 0 to 1,-1.000008,0.000008,0.018926
,badly behaved,ln(x^2) from 8 to 9,4.278978,0.000000,0.018739
,badly behaved,ln(1/x) from 0 to 1,1.000008,0.000008,0.014154
,badly behaved,x^2*sin(1/x) (oscillatory) from 0 to 0.63662,0.058568,0.000000,0.016529
,badly behaved,ln(abs(x-0.7)) from 0 to 1,-1.610911,0.000046,0.012581
,badly behaved,sqrt(1-x^4)/x^(1-1/pi) from 0 to 1,3.995052,0.996837,0.050592
,badly behaved,e^x/(x^(1/pi) from 0 to 1,2.304597,0.000693,0.043730

Simpson 3/8 Rule:
,simple,sin(x) from 0 to 1,0.459698,0.000000,0.021346
,simple,x^2 from 0 to 1,0.333333,0.000000,0.015138
,simple,x^3 from 0 to 1,0.250000,0.000000,0.051628
,simple,x^10000 from 0 to 1,0.000100,0.000000,0.068996
,simple,3*x^4+4*x^3+76*x^2+58*x+4 from -20 to 0,1951146.666688,0.000022,0.085904
,simple,x^-1 from 1 to 2,0.693147,0.000000,0.006088
,simple,e^x from 0 to 1,1.718282,0.000000,0.018119
,simple,x^1/2 from 0 to 1,0.666667,0.000000,0.007113
,discontinuous,(e^x-1)/x (edge discontinuity) from 0 to 1,1.317902,0.000000,0.018111
,discontinuous,1/sqrt(abs(x)) (edge discontinuity) from -9 to 1,13.719717,5.719717,0.008282
,discontinuous,sin(x)*sqrt(1-x^2) (edge discontinuity) *note: answer only accurate to e-6 from 0 to 1,0.311736,0.000000,0.020864
,discontinuous,sin(x)/x (edge discontinuity) from 0 to 3,1.848653,0.000000,0.022882
,discontinuous,sqrt(abs(x-0.7)) (middle discontinuity) *note: answer only accurate to e-6 from 0 to 1,0.499986,0.000000,0.012564
,discontinuous,(x+2)(x-2)/(x-2) (middle discontinuity) from 1 to 3,8.000000,0.000000,0.011596
,discontinuous,floor(x) (middle discontinuity) from 0 to 2,1.000005,0.000005,0.010588
,discontinuous,piecewise (middle discontinuity) from 0 to 2,2.500003,0.000003,0.009352
,badly behaved,e^x*ln(sin(x)) *note: answer only accurate to e-4 from 0 to 3.14159,-20.847031,0.002131,0.057679
,badly behaved,ln(x) from 0 to 1,-1.000006,0.000006,0.024959
,badly behaved,ln(x^2) from 8 to 9,4.278978,0.000000,0.022866
,badly behaved,ln(1/x) from 0 to 1,1.000006,0.000006,0.023856
,badly behaved,x^2*sin(1/x) (oscillatory) from 0 to 0.63662,0.058568,0.000000,0.025832
,badly behaved,ln(abs(x-0.7)) from 0 to 1,-1.610893,0.000029,0.021193
,badly behaved,sqrt(1-x^4)/x^(1-1/pi) from 0 to 1,3.738153,0.739939,0.070711
,badly behaved,e^x/(x^(1/pi) from 0 to 1,2.304412,0.000508,0.048270

Boole's Rule:
,simple,sin(x) from 0 to 1,0.459698,0.000000,0.020607
,simple,x^2 from 0 to 1,0.333333,0.000000,0.011737
,simple,x^3 from 0 to 1,0.250000,0.000000,0.050878
,simple,x^10000 from 0 to 1,0.000100,0.000000,0.058822
